fid,USGS_ID,Date_Min,lsyear,Fatalities,Confidence,cleanedtype,LS_Type,LS_Type_Category,latitude,longitude
99718,pt99718,1/1/2005,2005,,5,,,Data Not Available,45.46703012,-123.1701363
99719,pt99719,1/1/2005,2005,,5,,,Data Not Available,45.47095455,-123.1772567
99720,pt99720,1/1/2005,2005,,5,,,Data Not Available,45.49772504,-123.1854258
99721,pt99721,1/1/2005,2005,,5,,,Data Not Available,45.48660601,-123.1822951
99722,pt99722,1/1/2005,2005,,5,,,Data Not Available,45.49038813,-123.1863466
99723,pt99723,1/1/2005,2005,,5,,,Data Not Available,45.36801564,-122.9387294
99724,pt99724,1/1/2005,2005,,5,,,Data Not Available,45.72456492,-122.9563178
99725,pt99725,1/1/2005,2005,,5,,,Data Not Available,45.72644566,-122.9592951
99726,pt99726,1/1/2005,2005,,5,,,Data Not Available,45.70006636,-123.1042617
99727,pt99727,1/1/2005,2005,,5,,,Data Not Available,45.70047641,-123.104457
99728,pt99728,1/1/2005,2005,,5,,,Data Not Available,45.7007625,-123.1044428
99729,pt99729,1/1/2005,2005,,5,,,Data Not Available,45.74073878,-123.0967534
99730,pt99730,1/1/2005,2005,,5,,,Data Not Available,45.74338564,-123.0730966
99731,pt99731,1/1/2005,2005,,5,,,Data Not Available,45.72544979,-123.0414746
99732,pt99732,1/1/2005,2005,,5,,,Data Not Available,45.72570992,-123.0410101
99733,pt99733,1/1/2005,2005,,5,,,Data Not Available,45.72351522,-123.0340365
99734,pt99734,1/1/2005,2005,,5,,,Data Not Available,45.71119374,-123.0355997
99735,pt99735,1/1/2005,2005,,5,,,Data Not Available,45.70888653,-123.0484952
99736,pt99736,1/1/2005,2005,,5,,,Data Not Available,45.7093205,-123.048251
99737,pt99737,1/1/2005,2005,,5,,,Data Not Available,45.70912271,-123.0480382
99738,pt99738,1/1/2005,2005,,5,,,Data Not Available,45.70948058,-123.0485555
99739,pt99739,1/1/2005,2005,,5,,,Data Not Available,45.6996651,-123.0383379
99740,pt99740,1/1/2005,2005,,5,,,Data Not Available,45.73137087,-123.2330794
99741,pt99741,1/1/2005,2005,,5,,,Data Not Available,45.73075175,-123.2335856
99742,pt99742,1/1/2005,2005,,5,,,Data Not Available,45.70068065,-123.2218718
99743,pt99743,1/1/2005,2005,,5,,,Data Not Available,45.70049732,-123.2219719
99744,pt99744,1/1/2005,2005,,5,,,Data Not Available,45.70004691,-123.2220865
99745,pt99745,1/1/2005,2005,,5,,,Data Not Available,45.70027895,-123.2235794
99746,pt99746,1/1/2005,2005,,5,,,Data Not Available,45.70043057,-123.2236138
99747,pt99747,1/1/2005,2005,,5,,,Data Not Available,45.70015564,-123.2215071
99748,pt99748,1/1/2005,2005,,5,,,Data Not Available,45.69872763,-123.2288353
99749,pt99749,1/1/2005,2005,,5,,,Data Not Available,45.69886811,-123.2281214
99750,pt99750,1/1/2005,2005,,5,,,Data Not Available,45.6990574,-123.2269476
99751,pt99751,1/1/2005,2005,,5,,,Data Not Available,45.69915059,-123.2262178
99752,pt99752,1/1/2005,2005,,5,,,Data Not Available,45.69938498,-123.2259706
99753,pt99753,1/1/2005,2005,,5,,,Data Not Available,45.69932469,-123.2256959
99754,pt99754,1/1/2005,2005,,5,,,Data Not Available,45.70036604,-123.2300686
99755,pt99755,1/1/2005,2005,,5,,,Data Not Available,45.69959006,-123.22821
99756,pt99756,1/1/2005,2005,,5,,,Data Not Available,45.70158512,-123.2264012
99757,pt99757,1/1/2005,2005,,5,,,Data Not Available,45.69535878,-123.2315439
99758,pt99758,1/1/2005,2005,,5,,,Data Not Available,45.69825947,-123.2293025
99759,pt99759,1/1/2005,2005,,5,,,Data Not Available,45.69717287,-123.226464
99760,pt99760,1/1/2005,2005,,5,,,Data Not Available,45.69646757,-123.2285241
99761,pt99761,1/1/2005,2005,,5,,,Data Not Available,45.6965792,-123.2282303
99762,pt99762,1/1/2005,2005,,5,,,Data Not Available,45.69791527,-123.2285384
99763,pt99763,1/1/2005,2005,,5,,,Data Not Available,45.69793712,-123.2280092
99764,pt99764,1/1/2005,2005,,5,,,Data Not Available,45.69797294,-123.2276983
99765,pt99765,1/1/2005,2005,,5,,,Data Not Available,45.69794851,-123.2275204
99766,pt99766,1/1/2005,2005,,5,,,Data Not Available,45.69788566,-123.2269464
99767,pt99767,1/1/2005,2005,,5,,,Data Not Available,45.69791259,-123.2266078
99768,pt99768,1/1/2005,2005,,5,,,Data Not Available,45.69786403,-123.2262384
99769,pt99769,1/1/2005,2005,,5,,,Data Not Available,45.69809934,-123.2255426
99770,pt99770,1/1/2005,2005,,5,,,Data Not Available,45.69832733,-123.2247513
99771,pt99771,1/1/2005,2005,,5,,,Data Not Available,45.69421902,-123.2207558
99772,pt99772,1/1/2005,2005,,5,,,Data Not Available,45.67260654,-123.2384108
99773,pt99773,1/1/2005,2005,,5,,,Data Not Available,45.63659557,-123.2255394
99774,pt99774,1/1/2005,2005,,5,,,Data Not Available,45.62737706,-123.2100771
99775,pt99775,1/1/2005,2005,,5,,,Data Not Available,45.6719151,-123.2170155
99776,pt99776,1/1/2005,2005,,5,,,Data Not Available,45.67121411,-123.2148932
99777,pt99777,1/1/2005,2005,,5,,,Data Not Available,45.67099991,-123.2143735
99778,pt99778,1/1/2005,2005,,5,,,Data Not Available,45.67072946,-123.2142249
99779,pt99779,1/1/2005,2005,,5,,,Data Not Available,45.67038646,-123.2141237
99780,pt99780,1/1/2005,2005,,5,,,Data Not Available,45.67157531,-123.2126681
99781,pt99781,1/1/2005,2005,,5,,,Data Not Available,45.67105821,-123.2123719
99782,pt99782,1/1/2005,2005,,5,,,Data Not Available,45.6714823,-123.2115426
99783,pt99783,1/1/2005,2005,,5,,,Data Not Available,45.67187338,-123.2141939
99784,pt99784,1/1/2005,2005,,5,,,Data Not Available,45.67205063,-123.2142532
99785,pt99785,1/1/2005,2005,,5,,,Data Not Available,45.67148083,-123.2141754
99786,pt99786,1/1/2005,2005,,5,,,Data Not Available,45.67086702,-123.2167859
99787,pt99787,1/1/2005,2005,,5,,,Data Not Available,45.67064354,-123.2148695
99788,pt99788,1/1/2005,2005,,5,,,Data Not Available,45.70869195,-123.1987768
99789,pt99789,1/1/2005,2005,,5,,,Data Not Available,45.70159352,-123.1687099
99790,pt99790,1/1/2005,2005,,5,,,Data Not Available,45.59245956,-123.2866314
99791,pt99791,1/1/2005,2005,,5,,,Data Not Available,45.56667112,-123.3427852
99792,pt99792,1/1/2005,2005,,5,,,Data Not Available,45.56249181,-123.3414815
99793,pt99793,1/1/2005,2005,,5,,,Data Not Available,45.55721978,-123.3506069
99794,pt99794,1/1/2005,2005,,5,,,Data Not Available,45.56135058,-123.3406114
99795,pt99795,1/1/2005,2005,,5,,,Data Not Available,45.53438069,-123.3477942
99796,pt99796,1/1/2005,2005,,5,,,Data Not Available,45.53387324,-123.3475048
99797,pt99797,1/1/2005,2005,,5,,,Data Not Available,45.50355229,-123.2897796
99798,pt99798,1/1/2005,2005,,5,,,Data Not Available,45.50235456,-123.2843765
99799,pt99799,1/1/2005,2005,,5,,,Data Not Available,45.50076631,-123.2706426
99800,pt99800,1/1/2005,2005,,5,,,Data Not Available,45.50528487,-123.2711441
99801,pt99801,1/1/2005,2005,,5,,,Data Not Available,45.50522624,-123.2730112
99802,pt99802,1/1/2005,2005,,5,,,Data Not Available,45.50461057,-123.2622095
99803,pt99803,1/1/2005,2005,,5,,,Data Not Available,45.52559809,-123.2570539
99804,pt99804,1/1/2005,2005,,5,,,Data Not Available,45.53233583,-123.2778766
99805,pt99805,1/1/2005,2005,,5,,,Data Not Available,45.53016372,-123.2770671
99806,pt99806,1/1/2005,2005,,5,,,Data Not Available,45.51662775,-123.2701272
99807,pt99807,1/1/2005,2005,,5,,,Data Not Available,45.52999963,-123.3014867
99808,pt99808,1/1/2005,2005,,5,,,Data Not Available,45.5418421,-123.3153766
99809,pt99809,1/1/2005,2005,,5,,,Data Not Available,45.54288326,-123.3124987
99810,pt99810,1/1/2005,2005,,5,,,Data Not Available,45.55389483,-123.3126019
99811,pt99811,1/1/2005,2005,,5,,,Data Not Available,45.55535064,-123.3059462
99812,pt99812,1/1/2005,2005,,5,,,Data Not Available,45.55876815,-123.3143858
99813,pt99813,1/1/2005,2005,,5,,,Data Not Available,45.55657845,-123.3293058
99814,pt99814,1/1/2005,2005,,5,,,Data Not Available,45.43108637,-123.0584749
99815,pt99815,1/1/2005,2005,,5,,,Data Not Available,45.49745303,-123.4083608
99816,pt99816,1/1/2005,2005,,5,,,Data Not Available,45.69640919,-123.4794243
99817,pt99817,1/1/2005,2005,,5,,,Data Not Available,45.67689818,-123.4608222
99818,pt99818,1/1/2005,2005,,5,,,Data Not Available,45.67786496,-123.4610214
99819,pt99819,1/1/2005,2005,,5,,,Data Not Available,45.67757981,-123.4568477
99820,pt99820,1/1/2005,2005,,5,,,Data Not Available,45.66453669,-123.4268589
99821,pt99821,1/1/2005,2005,,5,,,Data Not Available,45.67224768,-123.4134102
99822,pt99822,1/1/2005,2005,,5,,,Data Not Available,45.67666555,-123.4130223
99823,pt99823,1/1/2005,2005,,5,,,Data Not Available,45.76758109,-123.1045108
99824,pt99824,1/1/2005,2005,,5,,,Data Not Available,45.49704241,-123.1938783
99825,pt99825,1/1/2005,2005,,5,,,Data Not Available,45.47478973,-123.3341829
99826,pt99826,1/1/2005,2005,,5,,,Data Not Available,45.73252295,-123.2359228
99827,pt99827,1/1/2005,2005,,5,,,Data Not Available,45.70948931,-123.2012883
99828,pt99828,1/1/2005,2005,,5,,,Data Not Available,45.67125355,-123.211942
99829,pt99829,1/1/2005,2005,,5,,,Data Not Available,45.69936946,-123.2224296
99830,pt99830,1/1/2005,2005,,5,,,Data Not Available,45.6980535,-123.2273231
99831,pt99831,1/1/2005,2005,,5,,,Data Not Available,45.50859774,-123.2769015
99832,pt99832,1/1/2005,2005,,5,,,Data Not Available,45.50881146,-123.2758023
99833,pt99833,1/1/2005,2005,,5,,,Data Not Available,45.50756577,-123.2773515
99834,pt99834,1/1/2005,2005,,5,,,Data Not Available,45.5297555,-123.2733215
99835,pt99835,1/1/2005,2005,,5,,,Data Not Available,45.55397902,-123.3123566
99836,pt99836,1/1/2005,2005,,5,,,Data Not Available,45.66807586,-123.3594316
99837,pt99837,1/1/2005,2005,,5,,,Data Not Available,45.67568494,-123.3527645
99838,pt99838,1/1/2005,2005,,5,,,Data Not Available,45.88283431,-123.155114
99839,pt99839,1/1/2005,2005,,5,,,Data Not Available,45.88519031,-123.2730364
99840,pt99840,1/1/2005,2005,,5,,,Data Not Available,45.89983241,-123.1751479
99841,pt99841,1/1/2005,2005,,5,,,Data Not Available,45.8960778,-123.1740723
99842,pt99842,1/1/2005,2005,,5,,,Data Not Available,45.89182696,-123.1249622
99843,pt99843,1/1/2005,2005,,5,,,Data Not Available,45.90429777,-123.1691553
99844,pt99844,1/1/2005,2005,,5,,,Data Not Available,45.90557181,-123.1953498
99845,pt99845,1/1/2005,2005,,5,,,Data Not Available,46.08419005,-123.2350967
99846,pt99846,1/1/2005,2005,,5,,,Data Not Available,46.09089776,-123.2347712
99847,pt99847,1/1/2005,2005,,5,,,Data Not Available,46.09113417,-123.2341255
99848,pt99848,1/1/2005,2005,,5,,,Data Not Available,46.09007149,-123.2386739
99849,pt99849,1/1/2005,2005,,5,,,Data Not Available,46.09132527,-123.2412801
99850,pt99850,1/1/2005,2005,,5,,,Data Not Available,46.09042657,-123.2439884
99851,pt99851,1/1/2005,2005,,5,,,Data Not Available,46.09083472,-123.2436384
99852,pt99852,1/1/2005,2005,,5,,,Data Not Available,46.09059905,-123.2359478
99853,pt99853,1/1/2005,2005,,5,,,Data Not Available,46.09088207,-123.23514
99854,pt99854,1/1/2005,2005,,5,,,Data Not Available,46.08790934,-123.2206768
99855,pt99855,1/1/2005,2005,,5,,,Data Not Available,46.09266612,-123.1446847
99856,pt99856,1/1/2005,2005,,5,,,Data Not Available,46.10301567,-123.0076247
99857,pt99857,1/1/2005,2005,,5,,,Data Not Available,46.09193719,-123.2296774
99858,pt99858,1/1/2005,2005,,5,,,Data Not Available,46.09543897,-123.2782553
99859,pt99859,1/1/2005,2005,,5,,,Data Not Available,46.09845481,-123.276677
99860,pt99860,1/1/2005,2005,,5,,,Data Not Available,46.09936494,-123.2747292
99861,pt99861,1/1/2005,2005,,5,,,Data Not Available,46.09537072,-123.2769069
99862,pt99862,1/1/2005,2005,,5,,,Data Not Available,46.09971166,-123.2748693
99863,pt99863,1/1/2005,2005,,5,,,Data Not Available,46.09136835,-123.2797307
99864,pt99864,1/1/2005,2005,,5,,,Data Not Available,46.09336562,-123.2786369
99865,pt99865,1/1/2005,2005,,5,,,Data Not Available,46.09658548,-123.2771919
99866,pt99866,1/1/2005,2005,,5,,,Data Not Available,46.09800795,-123.2983103
99867,pt99867,1/1/2005,2005,,5,,,Data Not Available,46.09777079,-123.2983706
99868,pt99868,1/1/2005,2005,,5,,,Data Not Available,46.0954607,-123.2996948
99869,pt99869,1/1/2005,2005,,5,,,Data Not Available,46.09183246,-123.2984697
99870,pt99870,1/1/2005,2005,,5,,,Data Not Available,46.09019651,-123.3155861
99871,pt99871,1/1/2005,2005,,5,,,Data Not Available,46.09883867,-123.3117407
99872,pt99872,1/1/2005,2005,,5,,,Data Not Available,46.09447456,-123.3329231
99873,pt99873,1/1/2005,2005,,5,,,Data Not Available,46.08849266,-123.3312609
99874,pt99874,1/1/2005,2005,,5,,,Data Not Available,46.08922262,-123.3318002
99875,pt99875,1/1/2005,2005,,5,,,Data Not Available,46.09465334,-123.3441955
99876,pt99876,1/1/2005,2005,,5,,,Data Not Available,46.09438398,-123.3506198
99877,pt99877,1/1/2005,2005,,5,,,Data Not Available,46.09463279,-123.3515563
99878,pt99878,1/1/2005,2005,,5,,,Data Not Available,46.09491576,-123.3513754
99879,pt99879,1/1/2005,2005,,5,,,Data Not Available,46.09494548,-123.3516233
99880,pt99880,1/1/2005,2005,,5,,,Data Not Available,46.09534359,-123.351407
99881,pt99881,1/1/2005,2005,,5,,,Data Not Available,46.09582256,-123.3516876
99882,pt99882,1/1/2005,2005,,5,,,Data Not Available,46.09489253,-123.3505631
99883,pt99883,1/1/2005,2005,,5,,,Data Not Available,46.09735492,-123.3524213
99884,pt99884,1/1/2005,2005,,5,,,Data Not Available,46.0937658,-123.3528478
99885,pt99885,1/1/2005,2005,,5,,,Data Not Available,46.09863976,-123.3415087
99886,pt99886,1/1/2005,2005,,5,,,Data Not Available,46.09455911,-123.339211
99887,pt99887,1/1/2005,2005,,5,,,Data Not Available,46.10013836,-123.3281931
99888,pt99888,1/1/2005,2005,,5,,,Data Not Available,46.10280176,-123.2973746
99889,pt99889,1/1/2005,2005,,5,,,Data Not Available,46.10412057,-123.2935678
99890,pt99890,1/1/2005,2005,,5,,,Data Not Available,46.10403577,-123.2938307
99891,pt99891,1/1/2005,2005,,5,,,Data Not Available,46.1039305,-123.295561
99892,pt99892,1/1/2005,2005,,5,,,Data Not Available,46.10371687,-123.2961358
99893,pt99893,1/1/2005,2005,,5,,,Data Not Available,46.10276403,-123.2899176
99894,pt99894,1/1/2005,2005,,5,,,Data Not Available,46.10091222,-123.2954235
99895,pt99895,1/1/2005,2005,,5,,,Data Not Available,46.10142933,-123.295305
99896,pt99896,1/1/2005,2005,,5,,,Data Not Available,46.10352165,-123.2847586
99897,pt99897,1/1/2005,2005,,5,,,Data Not Available,46.10269586,-123.2731146
99898,pt99898,1/1/2005,2005,,5,,,Data Not Available,46.10202579,-123.2748791
99899,pt99899,1/1/2005,2005,,5,,,Data Not Available,46.10553642,-123.2719998
99900,pt99900,1/1/2005,2005,,5,,,Data Not Available,46.10537419,-123.2713039
99901,pt99901,1/1/2005,2005,,5,,,Data Not Available,46.11179063,-123.1692736
99902,pt99902,1/1/2005,2005,,5,,,Data Not Available,46.11310727,-123.1688525
99903,pt99903,1/1/2005,2005,,5,,,Data Not Available,46.11243365,-123.1708442
99904,pt99904,1/1/2005,2005,,5,,,Data Not Available,46.11659083,-123.1746232
99905,pt99905,1/1/2005,2005,,5,,,Data Not Available,46.11384712,-123.1872401
99906,pt99906,1/1/2005,2005,,5,,,Data Not Available,46.10872089,-123.2665779
99907,pt99907,1/1/2005,2005,,5,,,Data Not Available,46.11307091,-123.3167041
99908,pt99908,1/1/2005,2005,,5,,,Data Not Available,46.11283449,-123.3167335
99909,pt99909,1/1/2005,2005,,5,,,Data Not Available,46.10456362,-123.3277449
99910,pt99910,1/1/2005,2005,,5,,,Data Not Available,46.10411571,-123.3549465
99911,pt99911,1/1/2005,2005,,5,,,Data Not Available,46.1050641,-123.3526525
99912,pt99912,1/1/2005,2005,,5,,,Data Not Available,46.10957185,-123.3661983
99913,pt99913,1/1/2005,2005,,5,,,Data Not Available,46.11022532,-123.3713458
99914,pt99914,1/1/2005,2005,,5,,,Data Not Available,46.11448457,-123.3586184
99915,pt99915,1/1/2005,2005,,5,,,Data Not Available,46.11514375,-123.3582405
99916,pt99916,1/1/2005,2005,,5,,,Data Not Available,46.11535729,-123.3582718
99917,pt99917,1/1/2005,2005,,5,,,Data Not Available,46.12116283,-123.3607095
99918,pt99918,1/1/2005,2005,,5,,,Data Not Available,46.1213431,-123.3609342
99919,pt99919,1/1/2005,2005,,5,,,Data Not Available,46.12180545,-123.3616046
99920,pt99920,1/1/2005,2005,,5,,,Data Not Available,46.11627631,-123.3577837
99921,pt99921,1/1/2005,2005,,5,,,Data Not Available,46.11639097,-123.3518628
99922,pt99922,1/1/2005,2005,,5,,,Data Not Available,45.88127115,-122.954234
99923,pt99923,1/1/2005,2005,,5,,,Data Not Available,45.88050684,-123.0806181
99924,pt99924,1/1/2005,2005,,5,,,Data Not Available,45.88231142,-123.0572149
99925,pt99925,1/1/2005,2005,,5,,,Data Not Available,45.88244252,-123.0567707
99926,pt99926,1/1/2005,2005,,5,,,Data Not Available,45.88248063,-123.0563325
99927,pt99927,1/1/2005,2005,,5,,,Data Not Available,45.88420886,-123.0501087
99928,pt99928,1/1/2005,2005,,5,,,Data Not Available,45.8840733,-123.05043
99929,pt99929,1/1/2005,2005,,5,,,Data Not Available,45.88384992,-123.051177
99930,pt99930,1/1/2005,2005,,5,,,Data Not Available,45.88447237,-123.0511331
99931,pt99931,1/1/2005,2005,,5,,,Data Not Available,45.88469729,-123.0503146
99932,pt99932,1/1/2005,2005,,5,,,Data Not Available,45.88494629,-123.0493744
99933,pt99933,1/1/2005,2005,,5,,,Data Not Available,45.8852331,-123.0559029
99934,pt99934,1/1/2005,2005,,5,,,Data Not Available,45.89189278,-122.9750358
99935,pt99935,1/1/2005,2005,,5,,,Data Not Available,45.89686121,-123.0808225
99936,pt99936,1/1/2005,2005,,5,,,Data Not Available,45.89635274,-123.0769732
99937,pt99937,1/1/2005,2005,,5,,,Data Not Available,45.89597043,-123.0774676
99938,pt99938,1/1/2005,2005,,5,,,Data Not Available,45.89638566,-123.0777522
99939,pt99939,1/1/2005,2005,,5,,,Data Not Available,45.89396259,-123.0878943
99940,pt99940,1/1/2005,2005,,5,,,Data Not Available,45.94290271,-123.0924304
99941,pt99941,1/1/2005,2005,,5,,,Data Not Available,45.95900284,-122.8768466
99942,pt99942,1/1/2005,2005,,5,,,Data Not Available,45.95831523,-122.876941
99943,pt99943,1/1/2005,2005,,5,,,Data Not Available,45.96290567,-122.9398855
99944,pt99944,1/1/2005,2005,,5,,,Data Not Available,45.96131251,-122.9529582
99945,pt99945,1/1/2005,2005,,5,,,Data Not Available,45.96502477,-122.9748934
99946,pt99946,1/1/2005,2005,,5,,,Data Not Available,45.95853354,-123.0547038
99947,pt99947,1/1/2005,2005,,5,,,Data Not Available,45.98465895,-122.8765086
99948,pt99948,1/1/2005,2005,,5,,,Data Not Available,45.97480024,-123.0467116
99949,pt99949,1/1/2005,2005,,5,,,Data Not Available,46.00645155,-123.0549273
99950,pt99950,1/1/2005,2005,,5,,,Data Not Available,46.00440842,-123.0549385
99951,pt99951,1/1/2005,2005,,5,,,Data Not Available,46.08113845,-122.9121908
99952,pt99952,1/1/2005,2005,,5,,,Data Not Available,45.91611099,-123.1843996
99953,pt99953,1/1/2005,2005,,5,,,Data Not Available,45.92614672,-123.2202073
99954,pt99954,1/1/2005,2005,,5,,,Data Not Available,45.92592905,-123.2756913
99955,pt99955,1/1/2005,2005,,5,,,Data Not Available,45.92879708,-123.3502278
99956,pt99956,1/1/2005,2005,,5,,,Data Not Available,45.92932635,-123.3502029
99957,pt99957,1/1/2005,2005,,5,,,Data Not Available,45.93003153,-123.3502892
99958,pt99958,1/1/2005,2005,,5,,,Data Not Available,45.93128343,-123.3505153
99959,pt99959,1/1/2005,2005,,5,,,Data Not Available,45.9319183,-123.3502602
99960,pt99960,1/1/2005,2005,,5,,,Data Not Available,45.93142713,-123.3504815
99961,pt99961,1/1/2005,2005,,5,,,Data Not Available,45.92754922,-123.3521927
99962,pt99962,1/1/2005,2005,,5,,,Data Not Available,45.92724068,-123.3507748
99963,pt99963,1/1/2005,2005,,5,,,Data Not Available,45.93142025,-123.3531227
99964,pt99964,1/1/2005,2005,,5,,,Data Not Available,45.93102705,-123.3531338
99965,pt99965,1/1/2005,2005,,5,,,Data Not Available,45.93183806,-123.3518023
99966,pt99966,1/1/2005,2005,,5,,,Data Not Available,45.93206864,-123.3502472
99967,pt99967,1/1/2005,2005,,5,,,Data Not Available,45.92486194,-123.3404295
99968,pt99968,1/1/2005,2005,,5,,,Data Not Available,45.92467836,-123.3406354
99969,pt99969,1/1/2005,2005,,5,,,Data Not Available,45.93861311,-123.2873237
99970,pt99970,1/1/2005,2005,,5,,,Data Not Available,45.9383172,-123.2862444
99971,pt99971,1/1/2005,2005,,5,,,Data Not Available,45.9364771,-123.2821924
99972,pt99972,1/1/2005,2005,,5,,,Data Not Available,45.93697733,-123.2815819
99973,pt99973,1/1/2005,2005,,5,,,Data Not Available,45.93738394,-123.2813047
99974,pt99974,1/1/2005,2005,,5,,,Data Not Available,45.93908942,-123.2865175
99975,pt99975,1/1/2005,2005,,5,,,Data Not Available,45.94097952,-123.1808963
99976,pt99976,1/1/2005,2005,,5,,,Data Not Available,45.94088205,-123.1820386
99977,pt99977,1/1/2005,2005,,5,,,Data Not Available,45.95065993,-123.1855587
99978,pt99978,1/1/2005,2005,,5,,,Data Not Available,45.95245938,-123.2824366
99979,pt99979,1/1/2005,2005,,5,,,Data Not Available,45.94893255,-123.3484362
99980,pt99980,1/1/2005,2005,,5,,,Data Not Available,45.94910119,-123.3482313
99981,pt99981,1/1/2005,2005,,5,,,Data Not Available,45.94965888,-123.3476298
99982,pt99982,1/1/2005,2005,,5,,,Data Not Available,45.9501369,-123.3484748
99983,pt99983,1/1/2005,2005,,5,,,Data Not Available,45.9492869,-123.3494724
99984,pt99984,1/1/2005,2005,,5,,,Data Not Available,45.94962496,-123.3490306
99985,pt99985,1/1/2005,2005,,5,,,Data Not Available,45.94984719,-123.3542893
99986,pt99986,1/1/2005,2005,,5,,,Data Not Available,45.94752885,-123.3498702
99987,pt99987,1/1/2005,2005,,5,,,Data Not Available,45.94975635,-123.3460614
99988,pt99988,1/1/2005,2005,,5,,,Data Not Available,45.94927236,-123.3465386
99989,pt99989,1/1/2005,2005,,5,,,Data Not Available,45.94875722,-123.3452278
99990,pt99990,1/1/2005,2005,,5,,,Data Not Available,45.96022718,-123.3053195
99991,pt99991,1/1/2005,2005,,5,,,Data Not Available,45.96037507,-123.3054087
99992,pt99992,1/1/2005,2005,,5,,,Data Not Available,45.95967268,-123.3058044
99993,pt99993,1/1/2005,2005,,5,,,Data Not Available,45.95985569,-123.3044203
99994,pt99994,1/1/2005,2005,,5,,,Data Not Available,45.95968944,-123.3048014
99995,pt99995,1/1/2005,2005,,5,,,Data Not Available,45.96046754,-123.1897687
99996,pt99996,1/1/2005,2005,,5,,,Data Not Available,45.96880316,-123.156467
99997,pt99997,1/1/2005,2005,,5,,,Data Not Available,45.97826635,-123.2351555
99998,pt99998,1/1/2005,2005,,5,,,Data Not Available,45.97773783,-123.2348433
99999,pt99999,1/1/2005,2005,,5,,,Data Not Available,45.97747048,-123.2346666
100000,pt100000,1/1/2005,2005,,5,,,Data Not Available,45.97732442,-123.2378769
100001,pt100001,1/1/2005,2005,,5,,,Data Not Available,45.98603149,-123.3172528
100002,pt100002,1/1/2005,2005,,5,,,Data Not Available,45.98544097,-123.317152
100003,pt100003,1/1/2005,2005,,5,,,Data Not Available,45.98744301,-123.3307783
100004,pt100004,1/1/2005,2005,,5,,,Data Not Available,45.98796512,-123.3313473
100005,pt100005,1/1/2005,2005,,5,,,Data Not Available,46.00405184,-123.3138466
100006,pt100006,1/1/2005,2005,,5,,,Data Not Available,46.00390865,-123.31386
100007,pt100007,1/1/2005,2005,,5,,,Data Not Available,46.00444253,-123.3136403
100008,pt100008,1/1/2005,2005,,5,,,Data Not Available,46.00479852,-123.3133912
100009,pt100009,1/1/2005,2005,,5,,,Data Not Available,46.00064867,-123.3324378
100010,pt100010,1/1/2005,2005,,5,,,Data Not Available,46.0143201,-123.2978343
100011,pt100011,1/1/2005,2005,,5,,,Data Not Available,46.01420365,-123.2967213
100012,pt100012,1/1/2005,2005,,5,,,Data Not Available,46.0124969,-123.2346308
100013,pt100013,1/1/2005,2005,,5,,,Data Not Available,46.02024456,-123.281441
100014,pt100014,1/1/2005,2005,,5,,,Data Not Available,46.02702883,-123.2863654
100015,pt100015,1/1/2005,2005,,5,,,Data Not Available,46.02669092,-123.2867591
100016,pt100016,1/1/2005,2005,,5,,,Data Not Available,46.02630019,-123.2887808
100017,pt100017,1/1/2005,2005,,5,,,Data Not Available,46.02643011,-123.2881206
100018,pt100018,1/1/2005,2005,,5,,,Data Not Available,46.02685459,-123.2882951
100019,pt100019,1/1/2005,2005,,5,,,Data Not Available,46.02728139,-123.2880698
100020,pt100020,1/1/2005,2005,,5,,,Data Not Available,46.02705958,-123.2883871
100021,pt100021,1/1/2005,2005,,5,,,Data Not Available,46.02728717,-123.2857114
100022,pt100022,1/1/2005,2005,,5,,,Data Not Available,46.02556669,-123.305235
100023,pt100023,1/1/2005,2005,,5,,,Data Not Available,46.02538977,-123.3051648
100024,pt100024,1/1/2005,2005,,5,,,Data Not Available,46.02526317,-123.3056816
100025,pt100025,1/1/2005,2005,,5,,,Data Not Available,46.02397168,-123.3044184
100026,pt100026,1/1/2005,2005,,5,,,Data Not Available,46.02368986,-123.3039534
100027,pt100027,1/1/2005,2005,,5,,,Data Not Available,46.02411773,-123.3039846
100028,pt100028,1/1/2005,2005,,5,,,Data Not Available,46.02471088,-123.3048751
100029,pt100029,1/1/2005,2005,,5,,,Data Not Available,46.03136747,-123.3522273
100030,pt100030,1/1/2005,2005,,5,,,Data Not Available,46.03109987,-123.3517729
100031,pt100031,1/1/2005,2005,,5,,,Data Not Available,46.03054358,-123.3517349
100032,pt100032,1/1/2005,2005,,5,,,Data Not Available,46.0313659,-123.3229253
100033,pt100033,1/1/2005,2005,,5,,,Data Not Available,46.03728797,-123.3127657
100034,pt100034,1/1/2005,2005,,5,,,Data Not Available,46.03888318,-123.2625424
100035,pt100035,1/1/2005,2005,,5,,,Data Not Available,46.03891227,-123.2622156
100036,pt100036,1/1/2005,2005,,5,,,Data Not Available,46.03497125,-123.2437789
100037,pt100037,1/1/2005,2005,,5,,,Data Not Available,46.03513252,-123.243602
100038,pt100038,1/1/2005,2005,,5,,,Data Not Available,46.03445526,-123.2450772
100039,pt100039,1/1/2005,2005,,5,,,Data Not Available,46.03602243,-123.2412754
100040,pt100040,1/1/2005,2005,,5,,,Data Not Available,46.03303137,-123.2328862
100041,pt100041,1/1/2005,2005,,5,,,Data Not Available,46.03231178,-123.2300314
